Country,City,District,Neighborhood,Neighborhood_lookup,Subdivision,Lat,Lon,Year,Price/m2
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2010,6435.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2010,4667.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2010,3986.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2010,3850.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2010,4922.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2010,6001.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2010,5785.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2010,3950.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2010,3903.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2010,4933.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2010,5374.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2010,4200.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2010,3053.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2010,3922.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2010,4280.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2010,3315.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2010,3285.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2010,3078.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2010,4210.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2010,4303.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2010,4524.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2010,5786.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2010,4408.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2010,4413.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2010,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2010,
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2010,3573.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2010,3323.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2010,3879.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2010,2874.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2010,4081.0
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2010,4065.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2010,4298.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2010,3397.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2010,4344.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2010,3866.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2010,3253.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2010,5165.0
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2010,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2010,3928.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2010,2711.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2010,2672.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2010,2541.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2010,2549.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2010,2518.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2010,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2010,2415.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2010,2687.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2010,2521.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2010,2493.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2010,2463.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2010,2359.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2010,2385.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2010,3457.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2010,2439.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2010,2204.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2010,2273.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2010,2593.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2010,2572.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2010,2402.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2010,2262.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2010,2388.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2010,1870.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2010,2361.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2010,2329.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2010,2464.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2010,2133.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2010,2413.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2010,
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2010,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2010,
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2010,2852.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2010,2496.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2010,2676.0
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2010,2780.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2010,2692.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2010,2980.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2010,3434.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2010,3771.0
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2010,4395.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2010,4248.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2010,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2010,4309.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2010,5075.0
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2010,5143.0
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2010,3245.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2010,3224.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2010,2778.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2010,3923.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2010,
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2010,3058.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2010,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2010,2108.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2010,1707.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2010,2377.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2010,2305.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2010,2203.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2010,2308.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2010,3174.0
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2010,2479.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2010,
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2010,2926.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2010,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2010,2485.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2010,2990.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2010,
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2010,2232.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2010,2452.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2010,3283.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2010,3149.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2010,2512.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2010,
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2010,3263.0
Spain,Madrid,Barajas,212 Aeropuerto,Aeropuerto,,,,2010,
Spain,Madrid,Barajas,213 Casco Histórico de Barajas,Casco Histórico de Barajas,,,,2010,
Spain,Madrid,Barajas,214 Timón,Timón,,,,2010,3360.0
Spain,Madrid,Barajas,215 Corralejos,Campo de las Naciones-Corralejos,,,,2010,4381.0
Spain,Madrid,Centro,011 Palacio,Palacio,,,,2011,3850.0
Spain,Madrid,Centro,012 Embajadores,Lavapiés-Embajadores,,,,2011,3215.0
Spain,Madrid,Centro,013 Cortes,Huertas-Cortes,,,,2011,4043.0
Spain,Madrid,Centro,014 Justicia,Chueca-Justicia,,,,2011,4539.0
Spain,Madrid,Centro,015 Universidad,Malasaña-Universidad,,,,2011,3604.0
Spain,Madrid,Centro,016 Sol,Sol,,,,2011,3921.0
Spain,Madrid,Arganzuela,021 Imperial,Imperial,,,,2011,3104.0
Spain,Madrid,Arganzuela,022 Las Acacias,Acacias,,,,2011,3365.0
Spain,Madrid,Arganzuela,023 La Chopera,Chopera,,,,2011,2894.0
Spain,Madrid,Arganzuela,024 Legazpi,Legazpi,,,,2011,3847.0
Spain,Madrid,Arganzuela,025 Delicias,Delicias,,,,2011,3206.0
Spain,Madrid,Arganzuela,026 Palos de Moguer,Palos de Moguer,,,,2011,3241.0
Spain,Madrid,Arganzuela,027 Atocha,Atocha,,,,2011,
Spain,Madrid,Retiro,031 Pacífico,Pacífico,,,,2011,3506.0
Spain,Madrid,Retiro,032 Adelfas,Adelfas,,,,2011,3420.0
Spain,Madrid,Retiro,033 Estrella,Estrella,,,,2011,3595.0
Spain,Madrid,Retiro,034 Ibiza,Ibiza,,,,2011,4130.0
Spain,Madrid,Retiro,035 Jerónimos,Jerónimos,,,,2011,6233.0
Spain,Madrid,Retiro,036 Niño Jesús,Niño Jesús,,,,2011,4094.0
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2011,5998.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2011,4349.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2011,3525.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2011,3515.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2011,4543.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2011,5836.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2011,5623.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2011,3640.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2011,3488.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2011,4675.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2011,5011.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2011,3849.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2011,2868.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2011,3662.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2011,3895.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2011,2980.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2011,2896.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2011,2842.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2011,3919.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2011,3898.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2011,4068.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2011,5611.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2011,4085.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2011,3951.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2011,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2011,
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2011,3326.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2011,3011.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2011,3572.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2011,2612.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2011,3903.0
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2011,3773.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2011,4108.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2011,3198.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2011,4178.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2011,3703.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2011,2785.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2011,4802.0
Spain,Madrid,Moncloa-Aravaca,096 El Plantío,El Plantío,,,,2011,
Spain,Madrid,Moncloa-Aravaca,097 Aravaca,Aravaca,,,,2011,3733.0
Spain,Madrid,Latina,101 Los Cármenes,Los Cármenes,,,,2011,2471.0
Spain,Madrid,Latina,102 Puerta del Ángel,Puerta del Angel,,,,2011,2350.0
Spain,Madrid,Latina,103 Lucero,Lucero,,,,2011,2246.0
Spain,Madrid,Latina,104 Aluche,Aluche,,,,2011,2270.0
Spain,Madrid,Latina,105 Campamento,Campamento,,,,2011,2190.0
Spain,Madrid,Latina,106 Cuatro Vientos,Cuatro Vientos,,,,2011,
Spain,Madrid,Latina,107 Las Águilas,Las Águilas,,,,2011,2173.0
Spain,Madrid,Carabanchel,111 Comillas,Comillas,,,,2011,2427.0
Spain,Madrid,Carabanchel,112 Opañel,Opañel,,,,2011,2249.0
Spain,Madrid,Carabanchel,113 San Isidro,San Isidro,,,,2011,2255.0
Spain,Madrid,Carabanchel,114 Vista Alegre,Vista Alegre,,,,2011,2187.0
Spain,Madrid,Carabanchel,115 Puerta Bonita,Puerta Bonita,,,,2011,2029.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,,,,2011,2043.0
Spain,Madrid,Carabanchel,116 Buenavista,Buenavista,PAU de Carabanchel,40.364258,-3.761437,2011,3160.0
Spain,Madrid,Carabanchel,117 Abrantes,Abrantes,,,,2011,2169.0
Spain,Madrid,Usera,121 Orcasitas,Orcasitas,,,,2011,1956.0
Spain,Madrid,Usera,122 Orcasur,12 de Octubre-Orcasur,,,,2011,2215.0
Spain,Madrid,Usera,123 San Fermín,San Fermín,,,,2011,2166.0
Spain,Madrid,Usera,124 Almendrales,Almendrales,,,,2011,2092.0
Spain,Madrid,Usera,125 Moscardó,Moscardó,,,,2011,2151.0
Spain,Madrid,Usera,126 Zofío,Zofío,,,,2011,1980.0
Spain,Madrid,Usera,127 Pradolongo,Pradolongo,,,,2011,1951.0
Spain,Madrid,Puente de Vallecas,131 Entrevías,Entrevías,,,,2011,1578.0
Spain,Madrid,Puente de Vallecas,132 San Diego,San Diego,,,,2011,1982.0
Spain,Madrid,Puente de Vallecas,133 Palomeras Bajas,Palomeras Bajas,,,,2011,2027.0
Spain,Madrid,Puente de Vallecas,134 Palomeras Sureste,Palomeras Sureste,,,,2011,2077.0
Spain,Madrid,Puente de Vallecas,135 Portazgo,Portazgo,,,,2011,1861.0
Spain,Madrid,Puente de Vallecas,136 Numancia,Numancia,,,,2011,1991.0
Spain,Madrid,Moratalaz,141 Pavones,Pavones,,,,2011,2208.0
Spain,Madrid,Moratalaz,142 Horcajo,Horcajo,,,,2011,
Spain,Madrid,Moratalaz,143 Marroquina,Marroquina,,,,2011,2774.0
Spain,Madrid,Moratalaz,144 Media Legua,Media Legua,,,,2011,2509.0
Spain,Madrid,Moratalaz,145 Fontarrón,Fontarrón,,,,2011,2143.0
Spain,Madrid,Moratalaz,146 Vinateros,Vinateros,,,,2011,2320.0
Spain,Madrid,Ciudad Lineal,151 Ventas,Ventas,,,,2011,2477.0
Spain,Madrid,Ciudad Lineal,152 Pueblo Nuevo,Pueblo Nuevo,,,,2011,2390.0
Spain,Madrid,Ciudad Lineal,153 Quintana,Quintana,,,,2011,2666.0
Spain,Madrid,Ciudad Lineal,154 Concepción,Concepción,,,,2011,3187.0
Spain,Madrid,Ciudad Lineal,155 San Pascual,San Pascual,,,,2011,3746.0
Spain,Madrid,Ciudad Lineal,156 San Juan Bautista,San Juan Bautista,,,,2011,4335.0
Spain,Madrid,Ciudad Lineal,157 Colina,Colina,,,,2011,4039.0
Spain,Madrid,Ciudad Lineal,158 Atalaya,Atalaya,,,,2011,
Spain,Madrid,Ciudad Lineal,159 Costillares,Costillares,,,,2011,3930.0
Spain,Madrid,Hortaleza,161 Palomas,Palomas,,,,2011,4405.0
Spain,Madrid,Hortaleza,162 Piovera,Conde Orgaz-Piovera,,,,2011,4952.0
Spain,Madrid,Hortaleza,163 Canillas,Canillas,,,,2011,3101.0
Spain,Madrid,Hortaleza,164 Pinar del Rey,Pinar del Rey,,,,2011,2922.0
Spain,Madrid,Hortaleza,165 Apóstol Santiago,Apóstol Santiago,,,,2011,2555.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,PAU Sanchinarro,40.493694,-3.660339,2011,3923.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Valdebebas – Valdefuentes,40.482496,-3.616277,2011,
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,Virgen del Cortijo – Manoteras,40.487688,-3.660896,2011,2808.0
Spain,Madrid,Hortaleza,166 Valdefuentes,Valdefuentes,El Encinar de los Reyes,40.507724,-3.644881,2011,
Spain,Madrid,Villaverde,171 San Andrés,San Andrés,,,,2011,1797.0
Spain,Madrid,Villaverde,172 San Cristóbal,San Cristóbal,,,,2011,1400.0
Spain,Madrid,Villaverde,173 Butarque,Butarque,,,,2011,2178.0
Spain,Madrid,Villaverde,174 Los Rosales,Los Rosales,,,,2011,1951.0
Spain,Madrid,Villaverde,175 Los Ángeles,Los Ángeles,,,,2011,1835.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,,,,2011,2085.0
Spain,Madrid,Villa de Vallecas,181 Casco Histórico de Vallecas,Casco Histórico de Vallecas,Ensanche de Vallecas – Valdecarros,40.368166,-3.610482,2011,2962.0
Spain,Madrid,Villa de Vallecas,182 Santa Eugenia,Santa Eugenia,,,,2011,2320.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,,,,2011,2213.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,Valdebernardo – Valderribas,40.401672,-3.621428,2011,2650.0
Spain,Madrid,Vicálvaro,191 Casco Histórico de Vicálvaro,Casco Histórico de Vicálvaro,El Cañaveral - Los Berrocales,40.401441,-3.552554,2011,
Spain,Madrid,Vicálvaro,192 Ambroz,Ambroz,,,,2011,2134.0
Spain,Madrid,San Blas-Canillejas,201 Simancas,Simancas,,,,2011,2696.0
Spain,Madrid,San Blas-Canillejas,202 Hellín,Hellín,,,,2011,1849.0
Spain,Madrid,San Blas-Canillejas,203 Amposta,Amposta,,,,2011,1909.0
Spain,Madrid,San Blas-Canillejas,204 Arcos,Arcos,,,,2011,2103.0
Spain,Madrid,San Blas-Canillejas,205 Rosas,Rosas,,,,2011,3061.0
Spain,Madrid,San Blas-Canillejas,206 Rejas,Rejas,,,,2011,2966.0
Spain,Madrid,San Blas-Canillejas,207 Canillejas,Canillejas,,,,2011,2451.0
Spain,Madrid,San Blas-Canillejas,208 El Salvador,Salvador,,,,2011,3551.0
Spain,Madrid,Barajas,211 Alameda de Osuna,Alameda de Osuna,,,,2011,3057.0
Spain,Madrid,Barajas,212 Aeropuerto,Aeropuerto,,,,2011,
Spain,Madrid,Barajas,213 Casco Histórico de Barajas,Casco Histórico de Barajas,,,,2011,
Spain,Madrid,Barajas,214 Timón,Timón,,,,2011,3100.0
Spain,Madrid,Barajas,215 Corralejos,Campo de las Naciones-Corralejos,,,,2011,3939.0
Spain,Madrid,Centro,011 Palacio,Palacio,,,,2012,3519.0
Spain,Madrid,Centro,012 Embajadores,Lavapiés-Embajadores,,,,2012,2721.0
Spain,Madrid,Centro,013 Cortes,Huertas-Cortes,,,,2012,3715.0
Spain,Madrid,Centro,014 Justicia,Chueca-Justicia,,,,2012,4007.0
Spain,Madrid,Centro,015 Universidad,Malasaña-Universidad,,,,2012,3230.0
Spain,Madrid,Centro,016 Sol,Sol,,,,2012,3517.0
Spain,Madrid,Arganzuela,021 Imperial,Imperial,,,,2012,2816.0
Spain,Madrid,Arganzuela,022 Las Acacias,Acacias,,,,2012,2957.0
Spain,Madrid,Arganzuela,023 La Chopera,Chopera,,,,2012,2379.0
Spain,Madrid,Arganzuela,024 Legazpi,Legazpi,,,,2012,3428.0
Spain,Madrid,Arganzuela,025 Delicias,Delicias,,,,2012,2825.0
Spain,Madrid,Arganzuela,026 Palos de Moguer,Palos de Moguer,,,,2012,2831.0
Spain,Madrid,Arganzuela,027 Atocha,Atocha,,,,2012,
Spain,Madrid,Retiro,031 Pacífico,Pacífico,,,,2012,3061.0
Spain,Madrid,Retiro,032 Adelfas,Adelfas,,,,2012,2991.0
Spain,Madrid,Retiro,033 Estrella,Estrella,,,,2012,3111.0
Spain,Madrid,Retiro,034 Ibiza,Ibiza,,,,2012,3605.0
Spain,Madrid,Retiro,035 Jerónimos,Jerónimos,,,,2012,5415.0
Spain,Madrid,Retiro,036 Niño Jesús,Niño Jesús,,,,2012,3535.0
Spain,Madrid,Salamanca,041 Recoletos,Recoletos,,,,2012,5452.0
Spain,Madrid,Salamanca,042 Goya,Goya,,,,2012,3851.0
Spain,Madrid,Salamanca,043 Fuente del Berro,Fuente del Berro,,,,2012,3095.0
Spain,Madrid,Salamanca,044 Guindalera,Guindalera,,,,2012,3120.0
Spain,Madrid,Salamanca,045 Lista,Lista,,,,2012,4003.0
Spain,Madrid,Salamanca,046 Castellana,Castellana,,,,2012,5158.0
Spain,Madrid,Chamartín,051 El Viso,El Viso,,,,2012,5021.0
Spain,Madrid,Chamartín,052 Prosperidad,Prosperidad,,,,2012,3119.0
Spain,Madrid,Chamartín,053 Ciudad Jardín,Ciudad Jardín,,,,2012,3235.0
Spain,Madrid,Chamartín,054 Hispanoamérica,Bernabéu-Hispanoamérica,,,,2012,4289.0
Spain,Madrid,Chamartín,055 Nueva España,Nueva España,,,,2012,4471.0
Spain,Madrid,Chamartín,056 Castilla,Castilla,,,,2012,3300.0
Spain,Madrid,Tetuán,061 Bellas Vistas,Bellas Vistas,,,,2012,2449.0
Spain,Madrid,Tetuán,062 Cuatro Caminos,Cuatro Caminos,,,,2012,3134.0
Spain,Madrid,Tetuán,063 Castillejos,Cuzco-Castillejos,,,,2012,3412.0
Spain,Madrid,Tetuán,064 Almenara,Ventilla-Almenara,,,,2012,2593.0
Spain,Madrid,Tetuán,065 Valdeacederas,Valdeacederas,,,,2012,2456.0
Spain,Madrid,Tetuán,066 Berruguete,Berruguete,,,,2012,2608.0
Spain,Madrid,Chamberí,071 Gaztambide,Gaztambide,,,,2012,3258.0
Spain,Madrid,Chamberí,072 Arapiles,Arapiles,,,,2012,3417.0
Spain,Madrid,Chamberí,073 Trafalgar,Trafalgar,,,,2012,3705.0
Spain,Madrid,Chamberí,074 Almagro,Almagro,,,,2012,4908.0
Spain,Madrid,Chamberí,075 Ríos Rosas,Nuevos Ministerios-Ríos Rosas,,,,2012,3589.0
Spain,Madrid,Chamberí,076 Vallehermoso,Vallehermoso,,,,2012,3588.0
Spain,Madrid,Fuencarral-El Pardo,081 El Pardo,El Pardo,,,,2012,
Spain,Madrid,Fuencarral-El Pardo,082 Fuentelarreina,Fuentelarreina,,,,2012,3301.0
Spain,Madrid,Fuencarral-El Pardo,083 Peña Grande,Peñagrande,,,,2012,2919.0
Spain,Madrid,Fuencarral-El Pardo,084 El Pilar,Pilar,,,,2012,2573.0
Spain,Madrid,Fuencarral-El Pardo,085 La Paz,La Paz,,,,2012,3111.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,Tres Olivos,40.499431,-3.69177,2012,2255.0
Spain,Madrid,Fuencarral-El Pardo,086 Valverde,Valverde,PAU Las Tablas,40.50596,-3.670523,2012,3479.0
Spain,Madrid,Fuencarral-El Pardo,087 Mirasierra,Mirasierra,,,,2012,3214.0
Spain,Madrid,Fuencarral-El Pardo,088 El Goloso,El Goloso,,,,2012,3658.0
Spain,Madrid,Moncloa-Aravaca,091 Casa de Campo,Casa de Campo,,,,2012,2962.0
Spain,Madrid,Moncloa-Aravaca,092 Argüelles,Argüelles,,,,2012,3767.0
Spain,Madrid,Moncloa-Aravaca,093 Ciudad Universitaria,Ciudad Universitaria,,,,2012,3254.0
Spain,Madrid,Moncloa-Aravaca,094 Valdezarza,Valdezarza,,,,2012,2477.0
Spain,Madrid,Moncloa-Aravaca,095 Valdemarín,Valdemarín,,,,2012,4098.0
